Id,Label,screen_name,weight,In-Degree,Out-Degree,Degree,Modularity Class,Clustering Coefficient,Eigenvector Centrality
996478081,supernurulyara,supernurulyara,1,1,0,1,5,0,0.033391593
44633229,Lateefah77,Lateefah77,1,1,1,2,5,0,0.033391593
2400928177,syahidalghazi,syahidalghazi,1,2,0,2,5,1,0.082326345
1916603635,iMuslim007,iMuslim007,1,2,0,2,5,0,0.03716184
461343997,Grimbrady1,Grimbrady1,1,1,0,1,5,0,0.033391593
2653359360,daudkhan6181,daudkhan6181,1,2,0,2,5,1,0.082326345
500698449,Abou_lesrouges,Abou_lesrouges,1,1,0,1,5,0,0.033391593
2742881638,ebu_kurdi,ebu_kurdi,1,1,0,1,5,0,0.033391593
1543638396,ZatHijabi,ZatHijabi,1,1,0,1,5,0,0.033391593
783781272,teukuindra1975,teukuindra1975,1,1,0,1,5,0,0.033391593
2827029928,mahmoudathman2,mahmoudathman2,1,1,0,1,5,0,0.033391593
2835647928,NinjaIgaWitness,NinjaIgaWitness,1,2,0,2,5,0.5,0.058102608
213749230,AbuHudayfah,AbuHudayfah,1,1,0,1,5,0,0.033391593
2787312216,514muhamed,514muhamed,1,1,0,1,5,0,0.033391593
2396360240,ManUmmat,ManUmmat,1,2,0,2,5,1,0.043853294
327355988,SabirTasnim,SabirTasnim,1,1,0,1,5,0,0.033391593
2717093484,mushimushtaq191,mushimushtaq191,1,3,0,3,5,0.8333333,0.10703736
151129739,tres_hoa,tres_hoa,1,1,1,2,5,0,0.033391593
1020858001,YousefGhazali,YousefGhazali,1,2,0,2,5,1,0.082326345
2826440389,MehmetChetnik,MehmetChetnik,1,1,0,1,5,0,0.033391593
753205897,freedomvoice199,freedomvoice199,1,1,0,1,5,0,0.033391593
966758252,abdelhafid71,abdelhafid71,1,1,0,1,5,0,0.033391593
2756939696,dersem30,dersem30,1,1,0,1,5,0,0.033391593
2591166386,sadhiq123,sadhiq123,1,2,0,2,5,1,0.043853294
2455310272,acky700,acky700,1,1,0,1,5,0,0.033391593
1057132514,7amzy,7amzy,1,2,1,3,5,1,0.082326345
1916080188,_ZoO_m0sh_,_ZoO_m0sh_,1,1,0,1,5,0,0.033391593
2191560843,ummmusaa_,ummmusaa_,1,2,1,3,5,1,0.043853294
349737127,e_james7,e_james7,1,1,0,1,5,0,0.033391593
2736984233,seemenomore7771,seemenomore7771,1,1,0,1,5,0,0.033391593
2488897716,Abu_Dahdah,Abu_Dahdah,1,1,0,1,5,0,0.033391593
493097146,Ubaah_a,Ubaah_a,1,2,1,3,5,1,0.082326345
606474466,BBCColin,BBCColin,1,1,0,1,5,0,0.033391593
1608814884,azeem_shams,azeem_shams,1,1,0,1,5,0,0.033391593
738529591,nurah66,nurah66,1,2,0,2,5,1,0.082326345
480645469,hnecati,hnecati,1,2,0,2,5,1,0.082326345
1962774889,BismaTak,BismaTak,1,2,1,3,5,1,0.082326345
387584367,seifuddeen,seifuddeen,1,1,0,1,5,0,0.033391593
2746814844,aftab_naroo,aftab_naroo,1,1,0,1,5,0,0.033391593
2558431730,ElBurroLoc0,ElBurroLoc0,1,2,0,2,5,1,0.082326345
2628981273,ummadidas,ummadidas,1,1,1,2,5,0,0.033391593
432345838,prosDONTtalkSH,prosDONTtalkSH,1,1,0,1,5,0,0.033391593
2755374552,mr_boand,mr_boand,1,2,0,2,5,1,0.082326345
2653328148,BungertKlaus,BungertKlaus,1,3,0,3,5,0.5,0.086096591
199004981,_LionessGranger,_LionessGranger,1,1,1,2,5,0,0.033391593
2566099776,JamilSaleh20,JamilSaleh20,1,1,0,1,5,0,0.033391593
2579960660,tapstrispotter,tapstrispotter,1,2,0,2,5,1,0.082326345
393384864,Haifaamohmd,Haifaamohmd,1,2,0,2,5,1,0.043853294
2575635451,aysha1st,aysha1st,1,3,0,3,5,1,0.094146014
2604766213,samadmiah92,samadmiah92,1,1,0,1,5,0,0.033391593
414815348,A_N_P_99,A_N_P_99,1,1,1,2,5,0,0.033391593
2738023958,abusumeyra,abusumeyra,1,1,0,1,5,0,0.033391593
1062759960,glotory1,glotory1,1,1,0,1,5,0,0.033391593
2741572756,can2012arkan,can2012arkan,1,1,0,1,5,0,0.033391593
1059951811,Alxgrafique,Alxgrafique,1,1,0,1,5,0,0.033391593
1686443317,Alwan_English,Alwan_English,1,0,1,1,5,0,0
519804275,AliNikmoos,AliNikmoos,1,1,0,1,5,0,0.033391593
2187597183,alhamdoullilah1,alhamdoullilah1,1,1,0,1,5,0,0.033391593
310941099,scorpionala73,scorpionala73,1,1,0,1,5,0,0.033391593
2785220071,Hikma777,Hikma777,1,1,0,1,5,0,0.033391593
2572293626,sadiiqmb,sadiiqmb,1,1,0,1,5,0,0.033391593
2421462553,Anshar004,Anshar004,1,1,0,1,5,0,0.033391593
367924861,ConstantinLager,ConstantinLager,1,1,0,1,5,0,0.033391593
1331631775,mama99925925,mama99925925,1,1,0,1,5,0,0.033391593
186226365,NickiManhaj,NickiManhaj,1,1,1,2,5,0,0.033391593
2459670206,Jabhat_03,Jabhat_03,1,1,0,1,5,0,0.033391593
903222984,Salisudayyabu2,Salisudayyabu2,1,1,0,1,5,0,0.033391593
2360317666,Talk2mickilade,Talk2mickilade,1,1,0,1,5,0,0.033391593
2537068286,AAFFBB44,AAFFBB44,1,1,0,1,5,0,0.033391593
2479494938,TwasinTashin,TwasinTashin,1,2,0,2,5,1,0.082326345
2795509582,abudua2014,abudua2014,1,4,0,4,5,0.16666667,0.07269897
1868896099,WeSpeakArabic,WeSpeakArabic,1,0,1,1,5,0,0
2310510439,Fathimathlulu,Fathimathlulu,1,1,1,2,5,0,0.033391593
1898190710,AbuHafsa__,AbuHafsa__,1,1,0,1,5,0,0.033391593
2499286915,lacosteahmad,lacosteahmad,1,1,0,1,5,0,0.033391593
2548995985,ObjectivityNews,ObjectivityNews,1,2,0,2,5,1,0.082326345
2769065904,IbnIstiyak,IbnIstiyak,1,1,0,1,5,0,0.033391593
2391087025,malikcruse,malikcruse,1,2,0,2,5,1,0.082326345
1291065301,Aliya313,Aliya313,1,1,0,1,5,0,0.033391593
2681673701,MakeupHeathen,MakeupHeathen,1,2,0,2,5,1,0.082326345
235935799,AlMusaafir94,AlMusaafir94,1,1,1,2,5,0,0.033391593
1645811810,AdDardaa,AdDardaa,1,1,0,1,5,0,0.033391593
2472398387,anwarh454,anwarh454,1,1,0,1,5,0,0.033391593
2202638502,tsuorozcoula3,tsuorozcoula3,1,1,0,1,5,0,0.033391593
245274930,EarnestCrapper,EarnestCrapper,1,4,0,4,5,0.33333334,0.072334555
228464963,lifecareuk,lifecareuk,1,1,0,1,5,0,0.033391593
2679052616,shahiideee,shahiideee,1,1,0,1,5,0,0.033391593
481008001,BinZumah,BinZumah,1,1,0,1,5,0,0.033391593
2780174757,HaditMervan,HaditMervan,1,1,0,1,5,0,0.033391593
2182879655,itaqillah_,itaqillah_,1,3,0,3,5,0.8333333,0.10703736
112564656,UmmahCalling,UmmahCalling,1,0,1,1,5,0,0
2239743056,abdurrahmanjn,abdurrahmanjn,1,1,0,1,5,0,0.033391593
520690173,Farah_Gazan,Farah_Gazan,1,1,1,2,5,0,0.033391593
2787580435,Joneh20Jone,Joneh20Jone,1,1,0,1,5,0,0.033391593
1608030853,Camp4justice,Camp4justice,1,0,1,1,5,0,0
1936530115,AkWaheedkhan,AkWaheedkhan,1,2,0,2,5,0,0.03716184
1012570884,abulhasanmahdi,abulhasanmahdi,1,2,0,2,5,1,0.082326345
2842762009,FreemixingP,FreemixingP,1,1,0,1,5,0,0.033391593
556702495,AR_Dakhil,AR_Dakhil,1,2,0,2,5,1,0.082326345
2826418837,NATOarePussys,NATOarePussys,1,1,0,1,5,0,0.033391593
2349996930,FasihahSz,FasihahSz,1,1,0,1,5,0,0.033391593
2463341505,faroukmuslym,faroukmuslym,1,1,0,1,5,0,0.033391593
1603148773,COCAsss,COCAsss,1,1,0,1,5,0,0.033391593
566723752,hassan_reepox,hassan_reepox,1,1,0,1,5,0,0.033391593
2669981525,magazz159951,magazz159951,1,1,0,1,5,0,0.033391593
502930441,AnotherAkh,AnotherAkh,1,0,1,1,5,0,0
1184570442,AmudMizori,AmudMizori,1,1,0,1,5,0,0.033391593
1187552346,frt4x,frt4x,1,0,1,1,5,0,0
2618956925,ZubayirUy,ZubayirUy,1,1,0,1,5,0,0.033391593
2762474689,VictoryFrmAllah,VictoryFrmAllah,1,2,0,2,5,1,0.082326345
1090067665,kaaami_mr,kaaami_mr,1,2,0,2,5,1,0.082326345
1006126296,an_dama_,an_dama_,1,1,0,1,5,0,0.033391593
101883166,hhugscharity,hhugscharity,1,0,1,1,5,0,0
2424741190,misket_dokuz,misket_dokuz,1,2,0,2,5,1,0.082326345
1357094276,ShkoBahezr,ShkoBahezr,1,1,0,1,5,0,0.033391593
2826804634,CaptivatingDeen,CaptivatingDeen,1,1,1,2,5,0,0.033391593
2227122074,shariyal2,shariyal2,1,1,0,1,5,0,0.033391593
752950741,Alzahuura,Alzahuura,1,1,1,2,5,0,0.033391593
2597920225,AbuHurairah1992,AbuHurairah1992,1,4,0,4,5,0.5,0.096558292
43195910,Zyenab,Zyenab,1,1,0,1,5,0,0.033391593
26386045,JonathanLKrohn,JonathanLKrohn,1,2,2,4,5,1,0.082326345
2451578499,Sideeq_Khattab,Sideeq_Khattab,1,2,0,2,5,1,0.043853294
338402980,merkdizz,merkdizz,1,1,0,1,5,0,0.033391593
2247070261,nuursulub,nuursulub,1,1,0,1,5,0,0.033391593
2795413207,harb209078,harb209078,1,1,0,1,5,0,0.033391593
2651823835,Jh70Hh,Jh70Hh,1,3,0,3,5,0.8333333,0.092788046
2447712048,UmmZarqawi,UmmZarqawi,1,3,0,3,5,0.8333333,0.092788046
401710943,MarkGKirshner,MarkGKirshner,1,1,0,1,5,0,0.033391593
1462181767,AbuabdallaM,AbuabdallaM,1,1,0,1,5,0,0.033391593
2765594512,daviesr89,daviesr89,1,1,0,1,5,0,0.033391593
2636980164,_NurAlaNur,_NurAlaNur,1,1,0,1,5,0,0.033391593
2277253069,haidar_syahid,haidar_syahid,1,1,0,1,5,0,0.033391593
726147108,aiisha_k,aiisha_k,1,1,1,2,5,0,0.033391593
39526437,serrevin,serrevin,1,2,0,2,5,1,0.043853294
2486542417,AlQamarBD,AlQamarBD,1,1,0,1,5,0,0.033391593
1140400214,fadiwitness,fadiwitness,1,2,0,2,5,1,0.082326345
2765660379,adamhitch87,adamhitch87,1,4,0,4,5,0.5,0.096558292
112959815,ixyam,ixyam,1,1,0,1,5,0,0.033391593
605856131,PirateOrg,PirateOrg,1,1,1,2,5,0,0.033391593
99459499,AnasBinHassan,AnasBinHassan,1,1,0,1,5,0,0.033391593
2544644168,AbuRabar,AbuRabar,1,1,0,1,5,0,0.033391593
2825101822,lev_muslim,lev_muslim,1,1,0,1,5,0,0.033391593
891691519,AliyahAhmedd,AliyahAhmedd,1,1,0,1,5,0,0.033391593
2347934258,shahraani,shahraani,1,2,0,2,5,1,0.043853294
2743345748,Mujahida4jihad,Mujahida4jihad,1,2,0,2,5,1,0.082326345
31728233,sirhamilton,sirhamilton,1,2,0,2,5,1,0.082326345
1922310787,AbuEssa15,AbuEssa15,1,1,0,1,5,0,0.033391593
2667127495,sajubhatt678NN,sajubhatt678NN,1,1,0,1,5,0,0.033391593
2318639829,HifzTipz,HifzTipz,1,0,1,1,5,0,0
1052615394,farouqwaalpah,farouqwaalpah,1,2,0,2,5,1,0.082326345
2707235568,mehadaziz,mehadaziz,1,2,0,2,5,1,0.082326345
2542969620,ugasroble,ugasroble,1,2,0,2,5,1,0.082326345
2510988080,FulaanSomeBody,FulaanSomeBody,1,1,0,1,5,0,0.033391593
2649629594,11_aboelwaleed,11_aboelwaleed,1,1,0,1,5,0,0.033391593
2856100800,rainingforest,rainingforest,1,1,0,1,5,0,0.033391593
533111835,khabeer75,khabeer75,1,1,1,2,5,0,0.033391593
1408279580,Nasreen_daya,Nasreen_daya,1,1,0,1,5,0,0.033391593
1004446771,roaringthelion,roaringthelion,1,2,0,2,5,1,0.082326345
299213913,sadam42,sadam42,1,1,0,1,5,0,0.033391593
2539136151,Mohamma46480058,Mohamma46480058,1,1,0,1,5,0,0.033391593
268404260,UrSoZour,UrSoZour,1,2,0,2,5,1,0.082326345
2165024019,AbuOmarmire,AbuOmarmire,1,1,0,1,5,0,0.033391593
2593006886,Aboukhatab123,Aboukhatab123,1,1,0,1,5,0,0.033391593
2536285521,MuayidAlKhilafa,MuayidAlKhilafa,1,1,1,2,5,0,0.033391593
2823824789,UmmEemarah19,UmmEemarah19,1,1,0,1,5,0,0.033391593
43328956,rick_maj,rick_maj,1,2,0,2,5,1,0.082326345
260154834,mukhtarmaa,mukhtarmaa,1,1,0,1,5,0,0.033391593
1351525861,ShayanHaqqi,ShayanHaqqi,1,1,0,1,5,0,0.033391593
2284234304,dpartsar,dpartsar,1,0,1,1,5,0,0
2404755039,samireda21,samireda21,1,1,0,1,5,0,0.033391593
2686396124,tugau_maharaja,tugau_maharaja,1,3,0,3,5,0.5,0.086096591
2819991276,IbnuFulaan1,IbnuFulaan1,1,3,0,3,5,0.8333333,0.10703736
1624778515,AbuSiqr,AbuSiqr,1,1,1,2,5,1,0.010461701
933865238,forumerindia,forumerindia,1,1,0,1,5,0,0.033391593
2324670233,Aiishaa6,Aiishaa6,1,1,0,1,5,0,0.033391593
2650941212,kiniunojoye,kiniunojoye,1,2,0,2,5,1,0.043853294
2166392459,WankhalishN,WankhalishN,1,1,0,1,5,0,0.033391593
522200923,saudkhan90,saudkhan90,1,1,0,1,5,0,0.033391593
98510707,dulmuqit,dulmuqit,1,2,0,2,5,1,0.082326345
2808260483,aslan_usame,aslan_usame,1,2,0,2,5,0.5,0.058102608
2446829478,shtetiislam,shtetiislam,1,2,0,2,5,1,0.043853294
1467951073,NurnabiFaisal,NurnabiFaisal,1,1,0,1,5,0,0.033391593
1449895920,halaljilbabi,halaljilbabi,1,0,1,1,5,0,0
94007649,hassan304,hassan304,1,1,0,1,5,0,0.033391593
2724341838,ilovekurdistan2,ilovekurdistan2,1,1,0,1,5,0,0.033391593
720054364,Mziyad96,Mziyad96,1,3,0,3,5,0.6666667,0.068564309
1881024630,moyusuf14,moyusuf14,1,2,0,2,5,1,0.082326345
2359896266,IbnOsama01,IbnOsama01,1,1,0,1,5,0,0.033391593
2317068544,slaah_alhalaby,slaah_alhalaby,1,1,0,1,5,0,0.033391593
2424613154,GamalAbuAli1,GamalAbuAli1,1,2,0,2,5,1,0.043853294
2397383002,Vib3r0n3,Vib3r0n3,1,1,0,1,5,0,0.033391593
2821040475,Redje55,Redje55,1,1,0,1,5,0,0.033391593
2847582584,aliabduallah38,aliabduallah38,1,1,0,1,5,0,0.033391593
2584422912,Gazi_Ya_Shaheed,Gazi_Ya_Shaheed,1,4,0,4,5,0.8333333,0.103696894
417770050,tunderlitning,tunderlitning,1,2,0,2,5,1,0.082326345
90122823,atoirwanto,atoirwanto,1,1,0,1,5,0,0.033391593
1548593766,SDoomie,SDoomie,1,1,1,2,5,0,0.033391593
2781194895,HidayahUmm,HidayahUmm,1,1,0,1,5,0,0.033391593
494086811,gulichester,gulichester,1,1,0,1,5,0,0.033391593
2338106102,shazziasiddiqa,shazziasiddiqa,1,1,0,1,5,0,0.033391593
497986312,Ousmoney86,Ousmoney86,1,3,0,3,5,0.8333333,0.092788046
2576722749,gulabaya,gulabaya,1,3,0,3,5,0.8333333,0.10703736
2727357250,Th3Shepherd,Th3Shepherd,1,1,0,1,5,0,0.033391593
2760813389,BALBEIK95,BALBEIK95,1,1,0,1,5,0,0.033391593
2654317563,mohamedab18,mohamedab18,1,4,0,4,5,0.75,0.117499061
2724834301,arnearne100,arnearne100,1,1,0,1,5,0,0.033391593
2599857163,abumuaz007,abumuaz007,1,2,0,2,5,1,0.082326345
1126607935,OpRohingya,OpRohingya,1,0,1,1,5,0,0
1351199815,AbdulNasserY,AbdulNasserY,1,3,0,3,5,0.8333333,0.092788046
2577706083,yaye_bintali,yaye_bintali,1,1,0,1,5,0,0.033391593
173517934,afshanmalikk,afshanmalikk,1,1,0,1,5,0,0.033391593
1307978894,Theomer1991,Theomer1991,1,3,0,3,5,0.8333333,0.092788046
2603625628,1234m21,1234m21,1,1,0,1,5,0,0.033391593
2467146928,lahilla_ahilala,lahilla_ahilala,1,1,0,1,5,0,0.033391593
2418093250,MahmodMahr,MahmodMahr,1,1,0,1,5,0,0.033391593
68332759,fathima_q,fathima_q,1,1,0,1,5,0,0.033391593
1637592326,gurabas,gurabas,1,1,0,1,5,0,0.033391593
2268638505,muslimahArifah,muslimahArifah,1,1,0,1,5,0,0.033391593
2736500017,crusader_one,crusader_one,1,1,0,1,5,0,0.033391593
47426922,karelkoulos,karelkoulos,1,2,0,2,5,1,0.082326345
1511927166,Hussamalmasri1,Hussamalmasri1,1,1,0,1,5,0,0.033391593
142978440,joharikamarudin,joharikamarudin,1,1,0,1,5,0,0.033391593
2565549470,aboumoustafaa,aboumoustafaa,1,1,0,1,5,0,0.033391593
2817437186,abuturabmujahid,abuturabmujahid,1,1,0,1,5,0,0.033391593
2591534642,oum_hanzala,oum_hanzala,1,2,1,3,5,1,0.043853294
2646978104,chairulsjaha,chairulsjaha,1,2,0,2,5,1,0.082326345
1554132559,EmirRap_Taslica,EmirRap_Taslica,1,1,0,1,5,0,0.033391593
1959898705,IbnZubair_,IbnZubair_,1,1,0,1,5,0,0.033391593
14757564,elisepotaka,elisepotaka,1,2,0,2,5,1,0.082326345
2754424619,kamranalmuslim,kamranalmuslim,1,1,0,1,5,0,0.033391593
1126805378,Hasusar99,Hasusar99,1,1,0,1,5,0,0.033391593
586330022,Mesopaq,Mesopaq,1,1,0,1,5,0,0.033391593
811544491,Siraatsalaat,Siraatsalaat,1,1,0,1,5,0,0.033391593
2696654822,mohamme98111336,mohamme98111336,1,1,0,1,5,0,0.033391593
1639198700,Tomoya_yoshi,Tomoya_yoshi,1,1,0,1,5,0,0.033391593
2756816968,Amna_K10,Amna_K10,1,1,0,1,5,0,0.033391593
1354149974,Shaffytheman,Shaffytheman,1,3,0,3,5,0.5,0.086096591
2615095421,shinqity01,shinqity01,1,2,1,3,5,0.5,0.058102608
975734810,shaykh_abdullah,shaykh_abdullah,1,1,0,1,5,0,0.033391593
2335846649,Muslims_creed,Muslims_creed,1,1,0,1,5,0,0.033391593
2565878011,Muhammad15062,Muhammad15062,1,3,0,3,5,0.8333333,0.10703736
2308223350,gemsofknowledge,gemsofknowledge,1,1,0,1,5,0,0.033391593
49656209,ejbeals,ejbeals,1,3,2,5,5,0.8333333,0.092788046
347845040,alikhashogy85,alikhashogy85,1,1,0,1,5,0,0.033391593
356757970,ibnulamiin,ibnulamiin,1,3,0,3,5,0.8333333,0.092788046
39072270,syb0rkg,syb0rkg,1,1,0,1,5,0,0.033391593
2664870445,UNIDENTIFIEDEYE,UNIDENTIFIEDEYE,1,1,0,1,5,0,0.033391593
1054913089,shaf1993man,shaf1993man,1,1,0,1,5,0,0.033391593
587510373,JumaMwalimu,JumaMwalimu,1,1,0,1,5,0,0.033391593
2767434358,ParacordOkc,ParacordOkc,1,1,0,1,5,0,0.033391593
2751771284,chocaholixx,chocaholixx,1,2,0,2,5,1,0.082326345
2784539296,udayalbaghdadi,udayalbaghdadi,1,1,0,1,5,0,0.033391593
1524937416,binhaz73,binhaz73,1,2,0,2,5,1,0.082326345
2725458706,Michelle56Evans,Michelle56Evans,1,2,0,2,5,1,0.082326345
2155885333,meknon28,meknon28,1,1,0,1,5,0,0.033391593
1716007741,Mum1a1,Mum1a1,1,1,0,1,5,0,0.033391593
2346955610,SayBismillah,SayBismillah,1,1,1,2,5,0,0.033391593
2835723169,Sharia4Australi,Sharia4Australi,1,3,0,3,5,0.5,0.086096591
588362659,khattablet,khattablet,1,1,0,1,5,0,0.033391593
2587538340,all4_1and1_4all,all4_1and1_4all,1,1,0,1,5,0,0.033391593
2752722013,khubeybtz,khubeybtz,1,1,0,1,5,0,0.033391593
600273770,MBJ_IbnAbubakar,MBJ_IbnAbubakar,1,1,0,1,5,0,0.033391593
1896395916,abmalikmansour,abmalikmansour,1,1,0,1,5,0,0.033391593
2750035094,DawudAbdullah20,DawudAbdullah20,1,2,0,2,5,1,0.082326345
1289041081,chicken_kofta,chicken_kofta,1,2,0,2,5,1,0.043853294
291779790,Timur_199,Timur_199,1,1,0,1,5,0,0.033391593
2617029857,gazaman1622,gazaman1622,1,2,0,2,5,1,0.082326345
2558309607,Ntruther,Ntruther,1,1,0,1,5,0,0.033391593
2765796588,jon_jersey,jon_jersey,1,2,0,2,5,1,0.082326345
2569352430,knight_cruize,knight_cruize,1,2,0,2,5,1,0.082326345
2271819022,SacrificeWeMake,SacrificeWeMake,1,2,0,2,5,1,0.082326345
2517258987,ali26564373,ali26564373,1,1,0,1,5,0,0.033391593
38778248,Colinfreeze,Colinfreeze,1,1,0,1,5,0,0.033391593
164345281,shakurka,shakurka,1,1,0,1,5,0,0.033391593
2276341187,bokh05,bokh05,1,1,0,1,5,0,0.033391593
2432087515,_caIorimetry,_caIorimetry,1,1,0,1,5,0,0.033391593
2420241321,ab0usama,ab0usama,1,1,0,1,5,0,0.033391593
2609395244,BelovedAiysha,BelovedAiysha,1,2,0,2,5,1,0.082326345
2379560544,emadarwina,emadarwina,1,2,0,2,5,1,0.082326345
2428482500,abukhaleed63,abukhaleed63,1,1,0,1,5,0,0.033391593
2731390622,RahmanAbu3,RahmanAbu3,1,2,0,2,5,1,0.082326345
274478755,StGeorgeIsX,StGeorgeIsX,1,2,0,2,5,1,0.082326345
2842998480,Bin_jiad,Bin_jiad,1,1,0,1,5,0,0.033391593
2555492058,kavkazcentercom,kavkazcentercom,1,1,0,1,5,0,0.033391593
2591209184,RehanAlGhuraba,RehanAlGhuraba,1,1,0,1,5,0,0.033391593
167065328,abdirii,abdirii,1,1,0,1,5,0,0.033391593
989017933,anfasmohamad,anfasmohamad,1,1,0,1,5,0,0.033391593
2578888531,hereafter03,hereafter03,1,2,0,2,5,1,0.082326345
2320250821,FFyrzal,FFyrzal,1,1,0,1,5,0,0.033391593
293648342,alleyesonjihad,alleyesonjihad,1,0,1,1,5,0,0
288617471,AfzalBodla,AfzalBodla,1,2,0,2,5,1,0.082326345
2649798684,jp784523,jp784523,1,1,0,1,5,0,0.033391593
2263201849,comanderituale,comanderituale,1,1,0,1,5,0,0.033391593
1721219154,ASWJ_Killing,ASWJ_Killing,1,2,0,2,5,1,0.043853294
2405972070,abomhijenqtr,abomhijenqtr,1,1,0,1,5,0,0.033391593
2174990453,UsmanRSheikh,UsmanRSheikh,1,0,1,1,5,0,0
1696708760,ahmad_201315,ahmad_201315,1,1,0,1,5,0,0.033391593
2820749529,1972_hamid,1972_hamid,1,2,0,2,5,1,0.082326345
2432252143,_passingIy,_passingIy,1,1,0,1,5,0,0.033391593
2507946237,riadjabel,riadjabel,1,1,0,1,5,0,0.033391593
958892425,jackmcconnel,jackmcconnel,1,1,0,1,5,0,0.033391593
438745402,MohammadAlOmair,MohammadAlOmair,1,1,0,1,5,0,0.033391593
2564340029,amjadmansour77,amjadmansour77,1,2,0,2,5,1,0.082326345
2485631402,reporTurkey,reporTurkey,1,1,0,1,5,0,0.033391593
2699004324,3zam3000,3zam3000,1,1,0,1,5,0,0.033391593
434485752,kingemirb,kingemirb,1,1,0,1,5,0,0.033391593
1537292834,freedom_khalid,freedom_khalid,1,1,0,1,5,0,0.033391593
26786386,Markdaniel444,Markdaniel444,1,3,0,3,5,0.8333333,0.092788046
2591537756,Salah860,Salah860,1,2,0,2,5,1,0.082326345
2832349823,Pob7254,Pob7254,1,2,0,2,5,1,0.082326345
2541992600,yyyh12345,yyyh12345,1,1,0,1,5,0,0.033391593
2719365816,AlQuestioner,AlQuestioner,1,2,0,2,5,1,0.082326345
381369033,KingKongBigEye,KingKongBigEye,1,1,0,1,5,0,0.033391593
2725231408,mbarakmohamed40,mbarakmohamed40,1,1,0,1,5,0,0.033391593
47814419,MiddleEastInst,MiddleEastInst,1,0,1,1,5,0,0
489077628,shannoz10,shannoz10,1,1,0,1,5,0,0.033391593
2607365083,ismaelsafi,ismaelsafi,1,3,0,3,5,0.8333333,0.092788046
2711174162,anisaq_padini,anisaq_padini,1,1,0,1,5,0,0.033391593
454953475,IS_errrrrr,IS_errrrrr,1,1,0,1,5,0,0.033391593
2613460003,khalifabanijawi,khalifabanijawi,1,2,0,2,5,1,0.082326345
424557634,QuranSpeak,QuranSpeak,1,1,1,2,5,0,0.033391593
2446212175,MimbarTauhid,MimbarTauhid,1,1,0,1,5,0,0.033391593
48544872,rassoulthiam,rassoulthiam,1,1,0,1,5,0,0.033391593
2798341070,abunasir1965,abunasir1965,1,3,0,3,5,0.8333333,0.092788046
2169650375,Oum_souleymane,Oum_souleymane,1,1,0,1,5,0,0.033391593
14335204,mustafayakub,mustafayakub,1,2,0,2,5,1,0.082326345
291749127,rahaz69,rahaz69,1,3,0,3,5,0.8333333,0.10703736
2673851665,ibnhasan9,ibnhasan9,1,1,0,1,5,0,0.033391593
2514547940,HasanMustafaS,HasanMustafaS,1,1,0,1,5,0,0.033391593
902610344,dorobalwa3ra,dorobalwa3ra,1,1,0,1,5,0,0.033391593
224705971,ahmetmukimeren,ahmetmukimeren,1,1,0,1,5,0,0.033391593
1534508520,shibl_aShaam777,shibl_aShaam777,1,2,0,2,5,1,0.043853294
204324339,enqiesweet,enqiesweet,1,1,0,1,5,0,0.033391593
917749321,montanariclaudi,montanariclaudi,1,3,0,3,5,0.8333333,0.092788046
2627386989,alkhalidy05,alkhalidy05,1,1,0,1,5,0,0.033391593
1340096186,irfanmufti0,irfanmufti0,1,1,0,1,5,0,0.033391593
2527936195,moamarbinjamal,moamarbinjamal,1,3,0,3,5,0.8333333,0.092788046
1055552803,Almushaghib,Almushaghib,1,1,0,1,5,0,0.033391593
517455615,AbedAlii,AbedAlii,1,1,0,1,5,0,0.033391593
2575122187,GreenbirdHeaven,GreenbirdHeaven,1,1,0,1,5,0,0.033391593
2778150197,imeri_ylber,imeri_ylber,1,1,0,1,5,0,0.033391593
2752298835,cadafyare12,cadafyare12,1,1,0,1,5,0,0.033391593
617430903,Allama_Iqbal_,Allama_Iqbal_,1,1,0,1,5,0,0.033391593
2530099185,genc90_musab,genc90_musab,1,1,0,1,5,0,0.033391593
151240723,aruoxam,aruoxam,1,2,0,2,5,0.5,0.058102608
41074711,conalu,conalu,1,1,0,1,5,0,0.033391593
2562998329,MalindiWebsite,MalindiWebsite,1,1,0,1,5,0,0.033391593
2650325064,IrfanAlHoque,IrfanAlHoque,1,1,0,1,5,0,0.033391593
2730082426,us_uv,us_uv,1,1,0,1,5,0,0.033391593
2493137023,22ss5,22ss5,1,1,0,1,5,0,0.033391593
935346332,MNozhatzade,MNozhatzade,1,1,0,1,5,0,0.033391593
2712584407,ShaamExclusive,ShaamExclusive,1,2,0,2,5,1,0.082326345
1891549418,freejahar02,freejahar02,1,1,1,2,5,0,0.033391593
2796306727,salaf7771,salaf7771,1,1,0,1,5,0,0.033391593
986497424,kahf_14,kahf_14,1,2,0,2,5,1,0.043853294
1883685282,CampaignIslam,CampaignIslam,1,0,2,2,5,1,0
2610545129,wokeupyet,wokeupyet,1,1,0,1,5,0,0.033391593
78365262,pjbodenham,pjbodenham,1,1,0,1,5,0,0.033391593
2574500532,abu_abdu_rahman,abu_abdu_rahman,1,1,0,1,5,0,0.033391593
247022327,JamesAALongman,JamesAALongman,1,3,0,3,5,0.5,0.086096591
2288534309,IslamicIdeas,IslamicIdeas,1,2,1,3,5,1,0.082326345
387629872,LuisaZangh,LuisaZangh,1,2,0,2,5,1,0.043853294
